재무제표종류,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,항목명,당기,전기,전전기,Unnamed: 15
"재무상태표, 유동/비유동법-별도재무제표",[028040],파캔OPC,코스닥시장상장법인,291,일반 목적용 기계 제조업,12,2015-12-31,사업보고서,KRW,entity00111865_udf_BS_201632415578305_AssetsAbstract,   매각예정비유동자산,"451,280,504",,,
"재무상태표, 유동/비유동법-별도재무제표",[028040],파캔OPC,코스닥시장상장법인,291,일반 목적용 기계 제조업,12,2015-12-31,사업보고서,KRW,ifrs_LiabilitiesAbstract,부채  [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[028040],파캔OPC,코스닥시장상장법인,291,일반 목적용 기계 제조업,12,2015-12-31,사업보고서,KRW,entity00111865_udf_BS_201489101042883_CurrentLiabilities,      전환사채,"269,420,172","520,060,132",,
"재무상태표, 유동/비유동법-별도재무제표",[028040],파캔OPC,코스닥시장상장법인,291,일반 목적용 기계 제조업,12,2015-12-31,사업보고서,KRW,ifrs_EquityAbstract,자본 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[140860],파크시스템스,코스닥시장상장법인,272,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",12,2015-12-31,사업보고서,KRW,ifrs_AssetsAbstract,자산 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[140860],파크시스템스,코스닥시장상장법인,272,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",12,2015-12-31,사업보고서,KRW,entity00244747_udf_BS_2016322145028386_CurrentAssets,      단기금융자산,"5,001,870,000","2,008,888,483",,
"재무상태표, 유동/비유동법-별도재무제표",[140860],파크시스템스,코스닥시장상장법인,272,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",12,2015-12-31,사업보고서,KRW,entity00244747_udf_BS_2016322151218791_NoncurrentAssets,      기타비유동자산,"880,729,097",,,
"재무상태표, 유동/비유동법-별도재무제표",[140860],파크시스템스,코스닥시장상장법인,272,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",12,2015-12-31,사업보고서,KRW,ifrs_DeferredTaxAssets,      이연법인세자산,"157,288,935",,,
"재무상태표, 유동/비유동법-별도재무제표",[140860],파크시스템스,코스닥시장상장법인,272,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",12,2015-12-31,사업보고서,KRW,ifrs_LiabilitiesAbstract,부채  [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[140860],파크시스템스,코스닥시장상장법인,272,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",12,2015-12-31,사업보고서,KRW,ifrs_CurrentTaxLiabilities,      당기법인세부채,"69,196,193","14,714,460",,
"재무상태표, 유동/비유동법-별도재무제표",[140860],파크시스템스,코스닥시장상장법인,272,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",12,2015-12-31,사업보고서,KRW,ifrs_EquityAbstract,자본 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[091700],파트론,코스닥시장상장법인,262,전자부품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_AssetsAbstract,자산 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[091700],파트론,코스닥시장상장법인,262,전자부품 제조업,12,2015-12-31,사업보고서,KRW,entity00490151_udf_BS_2015514155353959_NoncurrentAssets,      기타비유동자산,,,,
"재무상태표, 유동/비유동법-별도재무제표",[091700],파트론,코스닥시장상장법인,262,전자부품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_LiabilitiesAbstract,부채  [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[091700],파트론,코스닥시장상장법인,262,전자부품 제조업,12,2015-12-31,사업보고서,KRW,dart_ShortTermBorrowings,      단기차입금및유동성충당부채,,,,
"재무상태표, 유동/비유동법-별도재무제표",[091700],파트론,코스닥시장상장법인,262,전자부품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_CurrentPortionOfLongtermBorrowings,      유동성장기차입금,,,,
"재무상태표, 유동/비유동법-별도재무제표",[091700],파트론,코스닥시장상장법인,262,전자부품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_CurrentTaxLiabilities,      당기법인세부채,,,,
"재무상태표, 유동/비유동법-별도재무제표",[091700],파트론,코스닥시장상장법인,262,전자부품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_LiabilitiesIncludedInDisposalGroupsClassifiedAsHeldForSale,      매각예정으로 분류된 처분자산집단에 포함된 부채,,,,
"재무상태표, 유동/비유동법-별도재무제표",[091700],파트론,코스닥시장상장법인,262,전자부품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_EquityAbstract,자본 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[194510],파티게임즈,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2015-12-31,사업보고서,KRW,ifrs_AssetsAbstract,자산 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[194510],파티게임즈,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2015-12-31,사업보고서,KRW,entity00977696_udf_BS_2016327224619228_NoncurrentAssets,      장기금융상품,"1,000,000,000",,,
"재무상태표, 유동/비유동법-별도재무제표",[194510],파티게임즈,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2015-12-31,사업보고서,KRW,entity00977696_udf_BS_2016327224640313_NoncurrentAssets,      당기손익인식금융자산,"1,094,400,077",,,
"재무상태표, 유동/비유동법-별도재무제표",[194510],파티게임즈,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2015-12-31,사업보고서,KRW,ifrs_LiabilitiesAbstract,부채  [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[194510],파티게임즈,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2015-12-31,사업보고서,KRW,ifrs_EquityAbstract,자본 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[032800],판타지오,코스닥시장상장법인,901,창작 및 예술관련 서비스업,12,2015-12-31,사업보고서,KRW,ifrs_AssetsAbstract,자산 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[032800],판타지오,코스닥시장상장법인,901,창작 및 예술관련 서비스업,12,2015-12-31,사업보고서,KRW,ifrs_OtherNoncurrentFinancialAssets,      매도가능금융자산,"1,042,566,132","962,566,132",,
"재무상태표, 유동/비유동법-별도재무제표",[032800],판타지오,코스닥시장상장법인,901,창작 및 예술관련 서비스업,12,2015-12-31,사업보고서,KRW,dart_NonCurrentAvailableForSaleFinancialAssets,         매도가능금융자산,"1,042,566,132","962,566,132",,
"재무상태표, 유동/비유동법-별도재무제표",[032800],판타지오,코스닥시장상장법인,901,창작 및 예술관련 서비스업,12,2015-12-31,사업보고서,KRW,ifrs_InvestmentProperty,      투자부동산,"3,868,254,879","3,923,772,953",,
"재무상태표, 유동/비유동법-별도재무제표",[032800],판타지오,코스닥시장상장법인,901,창작 및 예술관련 서비스업,12,2015-12-31,사업보고서,KRW,entity00231691_udf_BS_201472819442305_InvestmentProperty,         토지,"2,040,782,912","2,040,782,912",,
"재무상태표, 유동/비유동법-별도재무제표",[032800],판타지오,코스닥시장상장법인,901,창작 및 예술관련 서비스업,12,2015-12-31,사업보고서,KRW,entity00231691_udf_BS_20147281953743_InvestmentProperty,         건물,"2,220,724,997","2,220,724,997",,
"재무상태표, 유동/비유동법-별도재무제표",[032800],판타지오,코스닥시장상장법인,901,창작 및 예술관련 서비스업,12,2015-12-31,사업보고서,KRW,entity00231691_udf_BS_20147281959274_InvestmentProperty,         감가상각누계액,"393,253,030","337,734,956",,
"재무상태표, 유동/비유동법-별도재무제표",[032800],판타지오,코스닥시장상장법인,901,창작 및 예술관련 서비스업,12,2015-12-31,사업보고서,KRW,entity00231691_udf_BS_201532493513281_IntangibleAssetsOtherThanGoodwill,         전속계약권,,"475,652",,
"재무상태표, 유동/비유동법-별도재무제표",[032800],판타지오,코스닥시장상장법인,901,창작 및 예술관련 서비스업,12,2015-12-31,사업보고서,KRW,dart_OtherIntangibleAssetsGross,         기타무형자산,"1,648,241,011","1,176,266,672",,
"재무상태표, 유동/비유동법-별도재무제표",[032800],판타지오,코스닥시장상장법인,901,창작 및 예술관련 서비스업,12,2015-12-31,사업보고서,KRW,ifrs_LiabilitiesAbstract,부채  [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[032800],판타지오,코스닥시장상장법인,901,창작 및 예술관련 서비스업,12,2015-12-31,사업보고서,KRW,ifrs_OtherNoncurrentFinancialLiabilities,      비유동금융부채,"608,624,843","1,035,105,173",,
"재무상태표, 유동/비유동법-별도재무제표",[032800],판타지오,코스닥시장상장법인,901,창작 및 예술관련 서비스업,12,2015-12-31,사업보고서,KRW,entity00231691_udf_BS_201532494015609_OtherNoncurrentFinancialLiabilities,         우선주부채,"608,624,843","1,035,105,173",,
"재무상태표, 유동/비유동법-별도재무제표",[032800],판타지오,코스닥시장상장법인,901,창작 및 예술관련 서비스업,12,2015-12-31,사업보고서,KRW,entity00231691_udf_BS_2014728205323243_OtherNoncurrentNonfinancialLiabilities,         임대보증금,"200,000,000","200,000,000",,
"재무상태표, 유동/비유동법-별도재무제표",[032800],판타지오,코스닥시장상장법인,901,창작 및 예술관련 서비스업,12,2015-12-31,사업보고서,KRW,ifrs_EquityAbstract,자본 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[032800],판타지오,코스닥시장상장법인,901,창작 및 예술관련 서비스업,12,2015-12-31,사업보고서,KRW,ifrs_TreasuryShares,      자기주식,"3,793,986,224","3,793,986,224",,
"재무상태표, 유동/비유동법-별도재무제표",[032800],판타지오,코스닥시장상장법인,901,창작 및 예술관련 서비스업,12,2015-12-31,사업보고서,KRW,entity00231691_udf_BS_201532494313281_ElementsOfOtherStockholdersEquity,      전환권대가,"56,485,726","103,558,025",,
"재무상태표, 유동/비유동법-별도재무제표",[043090],팜스웰바이오,코스닥시장상장법인,467,기타 전문 도매업,12,2015-12-31,사업보고서,KRW,ifrs_AssetsAbstract,자산 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[043090],팜스웰바이오,코스닥시장상장법인,467,기타 전문 도매업,12,2015-12-31,사업보고서,KRW,entity00351454_udf_BS_2015515122217434_NoncurrentAssets,      관계기업투자,"210,679,241","2,984,482,302",,
"재무상태표, 유동/비유동법-별도재무제표",[043090],팜스웰바이오,코스닥시장상장법인,467,기타 전문 도매업,12,2015-12-31,사업보고서,KRW,ifrs_EquityAbstract,자본 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[043090],팜스웰바이오,코스닥시장상장법인,467,기타 전문 도매업,12,2015-12-31,사업보고서,KRW,ifrs_LiabilitiesAbstract,부채  [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[043090],팜스웰바이오,코스닥시장상장법인,467,기타 전문 도매업,12,2015-12-31,사업보고서,KRW,entity00351454_udf_BS_2015515122350904_NoncurrentLiabilities,      전환사채,0,"2,502,210,839",,
"재무상태표, 유동/비유동법-별도재무제표",[043090],팜스웰바이오,코스닥시장상장법인,467,기타 전문 도매업,12,2015-12-31,사업보고서,KRW,entity00351454_udf_BS_201551512235389_NoncurrentLiabilities,      교환사채,,,,
"재무상태표, 유동/비유동법-별도재무제표",[036580],팜스코,유가증권시장상장법인,106,"곡물가공품, 전분 및 전분제품 제조업",12,2015-12-31,사업보고서,KRW,ifrs_AssetsAbstract,자산 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[036580],팜스코,유가증권시장상장법인,106,"곡물가공품, 전분 및 전분제품 제조업",12,2015-12-31,사업보고서,KRW,ifrs_LiabilitiesAbstract,부채  [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[036580],팜스코,유가증권시장상장법인,106,"곡물가공품, 전분 및 전분제품 제조업",12,2015-12-31,사업보고서,KRW,entity00260408_udf_BS_201473112210841_CurrentLiabilities,      기타금융부채,,"287,121,900",,
"재무상태표, 유동/비유동법-별도재무제표",[036580],팜스코,유가증권시장상장법인,106,"곡물가공품, 전분 및 전분제품 제조업",12,2015-12-31,사업보고서,KRW,ifrs_EquityAbstract,자본 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[027710],팜스토리,코스닥시장상장법인,108,동물용 사료 및 조제식품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_AssetsAbstract,자산 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[027710],팜스토리,코스닥시장상장법인,108,동물용 사료 및 조제식품 제조업,12,2015-12-31,사업보고서,KRW,entity00192499_udf_BS_2015226133537592_CurrentAssets,      당기손익인식금융자산,"60,660,756","435,199,487",,
"재무상태표, 유동/비유동법-별도재무제표",[027710],팜스토리,코스닥시장상장법인,108,동물용 사료 및 조제식품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_LiabilitiesAbstract,부채  [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[027710],팜스토리,코스닥시장상장법인,108,동물용 사료 및 조제식품 제조업,12,2015-12-31,사업보고서,KRW,entity00192499_udf_BS_2015226133841267_NoncurrentLiabilities,      전환사채,"16,759,419,038","15,601,826,641",,
"재무상태표, 유동/비유동법-별도재무제표",[027710],팜스토리,코스닥시장상장법인,108,동물용 사료 및 조제식품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_EquityAbstract,자본 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[054300],팬스타엔터프라이즈,코스닥시장상장법인,291,일반 목적용 기계 제조업,12,2015-12-31,사업보고서,KRW,ifrs_AssetsAbstract,자산 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[054300],팬스타엔터프라이즈,코스닥시장상장법인,291,일반 목적용 기계 제조업,12,2015-12-31,사업보고서,KRW,ifrs_LiabilitiesAbstract,부채  [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[054300],팬스타엔터프라이즈,코스닥시장상장법인,291,일반 목적용 기계 제조업,12,2015-12-31,사업보고서,KRW,entity00339072_udf_BS_201532617327671_NoncurrentLiabilities,      금융리스부채,"604,976,120","562,595,518",,
"재무상태표, 유동/비유동법-별도재무제표",[054300],팬스타엔터프라이즈,코스닥시장상장법인,291,일반 목적용 기계 제조업,12,2015-12-31,사업보고서,KRW,ifrs_EquityAbstract,자본 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[068050],팬엔터테인먼트,코스닥시장상장법인,591,"영화, 비디오물, 방송프로그램 제작 및 배급업",12,2015-12-31,사업보고서,KRW,ifrs_AssetsAbstract,자산 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[068050],팬엔터테인먼트,코스닥시장상장법인,591,"영화, 비디오물, 방송프로그램 제작 및 배급업",12,2015-12-31,사업보고서,KRW,entity00397191_udf_BS_2016327203740190_NoncurrentAssets,      기타투자자산,"300,000,000",,,
"재무상태표, 유동/비유동법-별도재무제표",[068050],팬엔터테인먼트,코스닥시장상장법인,591,"영화, 비디오물, 방송프로그램 제작 및 배급업",12,2015-12-31,사업보고서,KRW,ifrs_LiabilitiesAbstract,부채  [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[068050],팬엔터테인먼트,코스닥시장상장법인,591,"영화, 비디오물, 방송프로그램 제작 및 배급업",12,2015-12-31,사업보고서,KRW,entity00397191_udf_BS_201632720244178_CurrentLiabilities,      신주인수권부사채,,"8,903,248,551",,
"재무상태표, 유동/비유동법-별도재무제표",[068050],팬엔터테인먼트,코스닥시장상장법인,591,"영화, 비디오물, 방송프로그램 제작 및 배급업",12,2015-12-31,사업보고서,KRW,ifrs_EquityAbstract,자본 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[028670],팬오션,유가증권시장상장법인,501,해상 운송업,12,2015-12-31,사업보고서,KRW,ifrs_AssetsAbstract,자산 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[028670],팬오션,유가증권시장상장법인,501,해상 운송업,12,2015-12-31,사업보고서,KRW,ifrs_LiabilitiesAbstract,부채  [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[028670],팬오션,유가증권시장상장법인,501,해상 운송업,12,2015-12-31,사업보고서,KRW,ifrs_EquityAbstract,자본 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[222110],팬젠,코스닥시장상장법인,212,의약품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_AssetsAbstract,자산 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[222110],팬젠,코스닥시장상장법인,212,의약품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_LiabilitiesAbstract,부채  [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[222110],팬젠,코스닥시장상장법인,212,의약품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_EquityAbstract,자본 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[010820],퍼스텍,유가증권시장상장법인,252,무기 및 총포탄 제조업,12,2015-12-31,사업보고서,KRW,ifrs_AssetsAbstract,자산 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[010820],퍼스텍,유가증권시장상장법인,252,무기 및 총포탄 제조업,12,2015-12-31,사업보고서,KRW,ifrs_LiabilitiesAbstract,부채  [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[010820],퍼스텍,유가증권시장상장법인,252,무기 및 총포탄 제조업,12,2015-12-31,사업보고서,KRW,ifrs_OtherCurrentFinancialLiabilities,      금융부채,"25,442,382","21,841,226",,
"재무상태표, 유동/비유동법-별도재무제표",[010820],퍼스텍,유가증권시장상장법인,252,무기 및 총포탄 제조업,12,2015-12-31,사업보고서,KRW,ifrs_OtherNoncurrentFinancialLiabilities,      금융부채,"6,940,184","8,216,733",,
"재무상태표, 유동/비유동법-별도재무제표",[010820],퍼스텍,유가증권시장상장법인,252,무기 및 총포탄 제조업,12,2015-12-31,사업보고서,KRW,ifrs_OtherNoncurrentNonfinancialLiabilities,      기타비유동비금융부채,"564,672,154","654,403,712",,
"재무상태표, 유동/비유동법-별도재무제표",[010820],퍼스텍,유가증권시장상장법인,252,무기 및 총포탄 제조업,12,2015-12-31,사업보고서,KRW,ifrs_EquityAbstract,자본 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[016800],퍼시스,유가증권시장상장법인,320,가구 제조업,12,2015-12-31,사업보고서,KRW,ifrs_AssetsAbstract,자산 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[016800],퍼시스,유가증권시장상장법인,320,가구 제조업,12,2015-12-31,사업보고서,KRW,ifrs_LiabilitiesAbstract,부채  [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[016800],퍼시스,유가증권시장상장법인,320,가구 제조업,12,2015-12-31,사업보고서,KRW,ifrs_EquityAbstract,자본 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[060900],퍼시픽바이오,코스닥시장상장법인,422,건물설비 설치 공사업,12,2015-12-31,사업보고서,KRW,ifrs_AssetsAbstract,자산 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[060900],퍼시픽바이오,코스닥시장상장법인,422,건물설비 설치 공사업,12,2015-12-31,사업보고서,KRW,ifrs_InvestmentProperty,      투자부동산,"4,866,432,000","4,886,432,000",,
"재무상태표, 유동/비유동법-별도재무제표",[060900],퍼시픽바이오,코스닥시장상장법인,422,건물설비 설치 공사업,12,2015-12-31,사업보고서,KRW,ifrs_LiabilitiesAbstract,부채  [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[060900],퍼시픽바이오,코스닥시장상장법인,422,건물설비 설치 공사업,12,2015-12-31,사업보고서,KRW,ifrs_EquityAbstract,자본 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[001020],페이퍼코리아,유가증권시장상장법인,171,"펄프, 종이 및 판지 제조업",12,2015-12-31,사업보고서,KRW,ifrs_AssetsAbstract,자산 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[001020],페이퍼코리아,유가증권시장상장법인,171,"펄프, 종이 및 판지 제조업",12,2015-12-31,사업보고서,KRW,ifrs_EquityAbstract,자본 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[001020],페이퍼코리아,유가증권시장상장법인,171,"펄프, 종이 및 판지 제조업",12,2015-12-31,사업보고서,KRW,ifrs_LiabilitiesAbstract,부채  [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[087010],펩트론,코스닥시장상장법인,211,기초 의약물질 및 생물학적 제제 제조업,12,2015-12-31,사업보고서,KRW,ifrs_AssetsAbstract,자산 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[087010],펩트론,코스닥시장상장법인,211,기초 의약물질 및 생물학적 제제 제조업,12,2015-12-31,사업보고서,KRW,ifrs_LiabilitiesAbstract,부채  [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[087010],펩트론,코스닥시장상장법인,211,기초 의약물질 및 생물학적 제제 제조업,12,2015-12-31,사업보고서,KRW,ifrs_EquityAbstract,자본 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[090080],평화산업,유가증권시장상장법인,303,자동차 부품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_AssetsAbstract,자산 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[090080],평화산업,유가증권시장상장법인,303,자동차 부품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_CurrentTaxAssets,      당기법인세자산,"36,152,230","60,838,700",,
"재무상태표, 유동/비유동법-별도재무제표",[090080],평화산업,유가증권시장상장법인,303,자동차 부품 제조업,12,2015-12-31,사업보고서,KRW,entity00573579_udf_BS_201632713447909_NoncurrentAssets,      순확정급여자산,"346,726,121",,,
"재무상태표, 유동/비유동법-별도재무제표",[090080],평화산업,유가증권시장상장법인,303,자동차 부품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_LiabilitiesAbstract,부채  [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[090080],평화산업,유가증권시장상장법인,303,자동차 부품 제조업,12,2015-12-31,사업보고서,KRW,entity00573579_udf_BS_201581118271055_CurrentLiabilities,      유동성사채,"31,000,000,000",,,
"재무상태표, 유동/비유동법-별도재무제표",[090080],평화산업,유가증권시장상장법인,303,자동차 부품 제조업,12,2015-12-31,사업보고서,KRW,entity00573579_udf_BS_20111111103615969_NoncurrentLiabilities,      사채,,"31,000,000,000",,
"재무상태표, 유동/비유동법-별도재무제표",[090080],평화산업,유가증권시장상장법인,303,자동차 부품 제조업,12,2015-12-31,사업보고서,KRW,dart_LongTermBorrowingsGross,      장기차입금,"16,600,000,000","13,000,000,000",,
"재무상태표, 유동/비유동법-별도재무제표",[090080],평화산업,유가증권시장상장법인,303,자동차 부품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_OtherNoncurrentFinancialLiabilities,      기타비유동금융부채,"810,368,893","802,000,000",,
"재무상태표, 유동/비유동법-별도재무제표",[090080],평화산업,유가증권시장상장법인,303,자동차 부품 제조업,12,2015-12-31,사업보고서,KRW,entity00573579_udf_BS_201632713545871_NoncurrentLiabilities,      기타장기종업원부채,"322,425,219",,,
"재무상태표, 유동/비유동법-별도재무제표",[090080],평화산업,유가증권시장상장법인,303,자동차 부품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_DeferredTaxLiabilities,      이연법인세부채,"3,169,918,109","3,210,115,091",,
"재무상태표, 유동/비유동법-별도재무제표",[090080],평화산업,유가증권시장상장법인,303,자동차 부품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_EquityAbstract,자본 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[043370],평화정공,코스닥시장상장법인,303,자동차 부품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_AssetsAbstract,자산 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[043370],평화정공,코스닥시장상장법인,303,자동차 부품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_LiabilitiesAbstract,부채  [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[043370],평화정공,코스닥시장상장법인,303,자동차 부품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_EquityAbstract,자본 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[010770],평화홀딩스,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2015-12-31,사업보고서,KRW,ifrs_AssetsAbstract,자산 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[010770],평화홀딩스,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2015-12-31,사업보고서,KRW,ifrs_LiabilitiesAbstract,부채  [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[010770],평화홀딩스,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2015-12-31,사업보고서,KRW,dart_ShortTermBorrowings,      단기차입금,"5,000,000,000","5,000,000,000",,
"재무상태표, 유동/비유동법-별도재무제표",[010770],평화홀딩스,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2015-12-31,사업보고서,KRW,ifrs_EquityAbstract,자본 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[119500],포메탈,코스닥시장상장법인,259,기타 금속가공제품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_AssetsAbstract,자산 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[119500],포메탈,코스닥시장상장법인,259,기타 금속가공제품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_LiabilitiesAbstract,부채  [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[119500],포메탈,코스닥시장상장법인,259,기타 금속가공제품 제조업,12,2015-12-31,사업보고서,KRW,dart_PaymentsOfIncomeTaxesPayable,      미지급법인세,"67,638,768",,,
"재무상태표, 유동/비유동법-별도재무제표",[119500],포메탈,코스닥시장상장법인,259,기타 금속가공제품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_EquityAbstract,자본 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[016670],포비스티앤씨,코스닥시장상장법인,467,기타 전문 도매업,12,2015-12-31,사업보고서,KRW,ifrs_AssetsAbstract,자산 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[016670],포비스티앤씨,코스닥시장상장법인,467,기타 전문 도매업,12,2015-12-31,사업보고서,KRW,ifrs_LiabilitiesAbstract,부채  [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[016670],포비스티앤씨,코스닥시장상장법인,467,기타 전문 도매업,12,2015-12-31,사업보고서,KRW,ifrs_NoncurrentLiabilities,   비유동부채,,,,
"재무상태표, 유동/비유동법-별도재무제표",[016670],포비스티앤씨,코스닥시장상장법인,467,기타 전문 도매업,12,2015-12-31,사업보고서,KRW,ifrs_EquityAbstract,자본 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[005490],포스코,유가증권시장상장법인,241,1차 철강 제조업,12,2015-12-31,사업보고서,KRW,ifrs_AssetsAbstract,자산 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[005490],포스코,유가증권시장상장법인,241,1차 철강 제조업,12,2015-12-31,사업보고서,KRW,ifrs_LiabilitiesAbstract,부채  [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[005490],포스코,유가증권시장상장법인,241,1차 철강 제조업,12,2015-12-31,사업보고서,KRW,ifrs_EquityAbstract,자본 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[022100],포스코 ICT,코스닥시장상장법인,721,"건축기술, 엔지니어링 및 관련기술 서비스업",12,2015-12-31,사업보고서,KRW,ifrs_AssetsAbstract,자산 [abstract],,,,
